film_id,film_name,tone,tone_id,weight
12426882,Bran Nue Dae,Upbeat,D  1365,5
1235568,Daens,Angry,D  1282,5
1235568,Daens,Downbeat,D  1302,5
1235568,Daens,Forceful,D  1311,5
1235568,Daens,Grim,D  1317,5
54152,Daisy Miller,Atmospheric,D  1283,5
54152,Daisy Miller,Lavish,D  1326,5
54152,Daisy Miller,Literate,D  1328,5
54152,Daisy Miller,Talky,D  1361,5
54207,The Dam Busters,Deliberate,D  1300,5
54207,The Dam Busters,Literate,D  1328,5
54207,The Dam Busters,Matter-of-Fact,D  1333,5
54207,The Dam Busters,Stirring,D  1684,5
54207,The Dam Busters,Understated,D  1364,5
486213,Damage,Melancholy,D  1335,5
486213,Damage,Moody,D  1338,5
486213,Damage,Ominous,D  1340,5
486213,Damage,Sexual,D  1351,5
486213,Damage,Sexy,D  1352,5
486213,Damage,Slick,D  1354,5
486213,Damage,Somber,D  1355,5
486213,Damage,Stylish,D  1366,5
1201182,Damn Yankees,Bright,D  1289,5
1201182,Damn Yankees,Fanciful,D  1310,5
1201182,Damn Yankees,Gentle,D  1312,5
1201182,Damn Yankees,Humorous,D  1323,5
1201182,Damn Yankees,Upbeat,D  1365,5
1201182,Damn Yankees,Whimsical,D  1369,5
1224081,The Damned,Decadent,D  1701,7
1224081,The Damned,Lurid,D  1329,6
1224081,The Damned,Stylized,D  1357,5
1224081,The Damned,Forceful,D  1311,4
1224081,The Damned,Somber,D  1355,4
201310,A Damsel in Distress,Humorous,D  1323,5
201310,A Damsel in Distress,Light,D  1327,5
201310,A Damsel in Distress,Merry,D  1337,5
201310,A Damsel in Distress,Upbeat,D  1365,5
201310,A Damsel in Distress,Witty,D  1372,5
21470549,Five Dances,Inspiring,D  3393,5
21470549,Five Dances,Passionate,D  1342,5
2996909,Dancer in the Dark,Drab,D  1303,7
2996909,Dancer in the Dark,Downbeat,D  1302,6
2996909,Dancer in the Dark,Austere,D  1284,5
2996909,Dancer in the Dark,Cathartic,D  1291,5
2996909,Dancer in the Dark,Grim,D  1317,5
2996909,Dancer in the Dark,Tearjerking,D  1362,4
2996909,Dancer in the Dark,Stylized,D  1357,3
21470549,Five Dances,Inspiring,D  3393,5
21470549,Five Dances,Passionate,D  1342,5
55029,Dangerous,Forceful,D  1311,5
55029,Dangerous,Gloomy,D  1313,5
55029,Dangerous,Gritty,D  1318,5
55029,Dangerous,Moody,D  1338,5
55029,Dangerous,Poignant,D  1343,5
55029,Dangerous,Tearjerking,D  1362,5
22067,Dangerous Liaisons,Biting,D  1286,7
22067,Dangerous Liaisons,Decadent,D  1701,7
22067,Dangerous Liaisons,Lavish,D  1326,6
22067,Dangerous Liaisons,Racy,D  1345,6
22067,Dangerous Liaisons,Literate,D  1328,5
22067,Dangerous Liaisons,Passionate,D  1342,5
1201206,Dangerous Moves,Austere,D  1284,5
1201206,Dangerous Moves,Bleak,D  1288,5
1201206,Dangerous Moves,Grim,D  1317,5
1201206,Dangerous Moves,Paranoid,D  1341,5
1201206,Dangerous Moves,Tense,D  1363,5
21364848,Inside Llewyn Davis,Autumnal,D  1285,5
21364848,Inside Llewyn Davis,Cerebral,D  1292,5
21364848,Inside Llewyn Davis,Chilly,D  1293,5
21364848,Inside Llewyn Davis,Deliberate,D  1300,5
21364848,Inside Llewyn Davis,Elegiac,D  1308,5
21364848,Inside Llewyn Davis,Intimate,D  1324,5
21364848,Inside Llewyn Davis,Reflective,D  1347,5
21364848,Inside Llewyn Davis,Stylized,D  1357,5
21364848,Inside Llewyn Davis,Wistful,D  1371,5
1201212,The Dark Angel,Poignant,D  1343,5
1201212,The Dark Angel,Sentimental,D  1350,5
1201212,The Dark Angel,Tearjerking,D  1362,5
17199,The Dark at the Top of the Stairs,Bittersweet,D  1287,5
17199,The Dark at the Top of the Stairs,Gloomy,D  1313,5
17199,The Dark at the Top of the Stairs,Ominous,D  1340,5
17199,The Dark at the Top of the Stairs,Poignant,D  1343,5
15316,Dark Command,Tense,D  1363,7
15316,Dark Command,Earnest,D  1305,6
15316,Dark Command,Forceful,D  1311,6
15316,Dark Command,Gritty,D  1318,6
15316,Dark Command,Ominous,D  1340,6
15316,Dark Command,Rousing,D  1348,6
1230221,Dark Eyes,Humorous,D  1323,5
1230221,Dark Eyes,Literate,D  1328,5
1230221,Dark Eyes,Nostalgic,D  1339,5
1230221,Dark Eyes,Poignant,D  1343,5
1230221,Dark Eyes,Sentimental,D  1350,5
8164994,The Dark Knight,Ominous,D  1340,7
8164994,The Dark Knight,Bleak,D  1288,5
8164994,The Dark Knight,Tense,D  1363,5
8164994,The Dark Knight,Visceral,D  1367,5
8164994,The Dark Knight,Humorous,D  1323,3
55721,The Dark Mirror,Disturbing,D  1301,6
55721,The Dark Mirror,Gloomy,D  1313,5
55721,The Dark Mirror,Stylized,D  1357,5
55721,The Dark Mirror,Tense,D  1363,5
392014,Dark Victory,Bittersweet,D  1287,5
392014,Dark Victory,Elegant,D  1687,5
392014,Dark Victory,Poignant,D  1343,5
392014,Dark Victory,Sentimental,D  1350,5
392014,Dark Victory,Somber,D  1355,5
392014,Dark Victory,Tearjerking,D  1362,5
19577917,Thor: The Dark World,Atmospheric,D  1283,5
19577917,Thor: The Dark World,Explosive,D  5135,5
19577917,Thor: The Dark World,Flashy,D  1690,5
19577917,Thor: The Dark World,Lavish,D  1326,5
19577917,Thor: The Dark World,Slick,D  1354,5
19577917,Thor: The Dark World,Stylized,D  1357,5
20148580,Darling Companion,Bittersweet,D  1287,5
20148580,Darling Companion,Gentle,D  1312,5
20148580,Darling Companion,Heartwarming,D  1321,5
192692,Darling Lili,Humorous,D  1323,6
192692,Darling Lili,Witty,D  1372,6
192692,Darling Lili,Tense,D  1363,4
5224063,Darwin's Nightmare,Bleak,D  1288,5
5224063,Darwin's Nightmare,Confrontational,D  1296,5
5224063,Darwin's Nightmare,Earnest,D  1305,5
5224063,Darwin's Nightmare,Forceful,D  1311,5
128976,Das Boot,Claustrophobic,D  1294,9
128976,Das Boot,Gloomy,D  1313,7
128976,Das Boot,Grim,D  1317,7
128976,Das Boot,Tense,D  1363,7
128976,Das Boot,Gritty,D  1318,6
9141853,A Very Merry Daughter of the Bride,Gentle,D  1312,5
9141853,A Very Merry Daughter of the Bride,Humorous,D  1323,5
9141853,A Very Merry Daughter of the Bride,Light,D  1327,5
9141853,A Very Merry Daughter of the Bride,Merry,D  1337,5
9141853,A Very Merry Daughter of the Bride,Sweet,D  1360,5
369322,Dave,Compassionate,D  1295,7
369322,Dave,Upbeat,D  1365,6
369322,Dave,Heartwarming,D  1321,5
369322,Dave,Light,D  1327,5
369322,Dave,Witty,D  1372,5
369322,Dave,Satirical,D  1349,4
369322,Dave,Affectionate,D  1281,3
56221,David and Bathsheba,Lavish,D  1326,5
56221,David and Bathsheba,Literate,D  1328,5
56221,David and Bathsheba,Moody,D  1338,5
56221,David and Bathsheba,Ominous,D  1340,5
56221,David and Bathsheba,Passionate,D  1342,5
56221,David and Bathsheba,Talky,D  1361,5
1202259,David and Lisa,Downbeat,D  1302,5
1202259,David and Lisa,Earnest,D  1305,5
1202259,David and Lisa,Grim,D  1317,5
1202259,David and Lisa,Intimate,D  1324,5
1202259,David and Lisa,Moody,D  1338,5
1202259,David and Lisa,Stylized,D  1357,5
1202259,David and Lisa,Understated,D  1364,5
56223,David Copperfield,Atmospheric,D  1283,5
56223,David Copperfield,Lavish,D  1326,5
56223,David Copperfield,Poignant,D  1343,5
56223,David Copperfield,Sweeping,D  1359,5
56223,David Copperfield,Sweet,D  1360,5
56223,David Copperfield,Tearjerking,D  1362,5
15288,The Dawn Patrol,Bleak,D  1288,5
15288,The Dawn Patrol,Downbeat,D  1302,5
15288,The Dawn Patrol,Grim,D  1317,5
15288,The Dawn Patrol,Somber,D  1355,5
21190379,The Dawns Here Are Quiet,Affectionate,D  1281,5
21190379,The Dawns Here Are Quiet,Atmospheric,D  1283,5
21190379,The Dawns Here Are Quiet,Compassionate,D  1295,5
21190379,The Dawns Here Are Quiet,Elegiac,D  1308,5
304614,Night and Day,Bright,D  1289,5
304614,Night and Day,Light,D  1327,5
304614,Night and Day,Reverent,D  5137,5
304614,Night and Day,Slick,D  1354,5
304614,Night and Day,Stylized,D  1357,5
56566,A Day at the Races,Bright,D  1289,5
56566,A Day at the Races,Goofy,D  1314,5
56566,A Day at the Races,Irreverent,D  1325,5
56566,A Day at the Races,Merry,D  1337,5
56566,A Day at the Races,Silly,D  1353,5
56566,A Day at the Races,Witty,D  1372,5
56566,A Day at the Races,Wry,D  1373,5
521207,Day for Night,Affectionate,D  1281,8
521207,Day for Night,Easygoing,D  1306,8
521207,Day for Night,Witty,D  1372,7
521207,Day for Night,Bittersweet,D  1287,6
521207,Day for Night,Humorous,D  1323,5
521207,Day for Night,Light,D  1327,5
521207,Day for Night,Warm,D  1368,5
18707912,A Day in the Life of Bonnie Consolo,Affectionate,D  1281,5
18707912,A Day in the Life of Bonnie Consolo,Earnest,D  1305,5
18707912,A Day in the Life of Bonnie Consolo,Heartwarming,D  1321,5
18707912,A Day in the Life of Bonnie Consolo,Poignant,D  1343,5
18707912,A Day in the Life of Bonnie Consolo,Stirring,D  1684,5
39964,The Day of the Dolphin,Atmospheric,D  1283,5
39964,The Day of the Dolphin,Ominous,D  1340,5
39964,The Day of the Dolphin,Paranoid,D  1341,5
39964,The Day of the Dolphin,Tense,D  1363,5
1618,The Day of the Jackal,Forceful,D  1311,5
1618,The Day of the Jackal,Matter-of-Fact,D  1333,5
1618,The Day of the Jackal,Menacing,D  1336,5
1618,The Day of the Jackal,Ominous,D  1340,5
1618,The Day of the Jackal,Tense,D  1363,5
127,The Day of the Locust,Biting,D  1286,5
127,The Day of the Locust,Cynical,D  1298,5
127,The Day of the Locust,Forceful,D  1311,5
127,The Day of the Locust,Harsh,D  1320,5
127,The Day of the Locust,Lavish,D  1326,5
127,The Day of the Locust,Stylized,D  1357,5
6751688,Days of Glory,Confrontational,D  1296,7
6751688,Days of Glory,Tense,D  1363,5
6751688,Days of Glory,Visceral,D  1367,5
12669783,Labor Day,Deliberate,D  1300,5
12669783,Labor Day,Intimate,D  1324,5
12669783,Labor Day,Poignant,D  1343,5
12669783,Labor Day,Somber,D  1355,5
12669783,Labor Day,Tense,D  1363,5
19728,Days of Heaven,Atmospheric,D  1283,7
19728,Days of Heaven,Lyrical,D  1330,7
19728,Days of Heaven,Austere,D  1284,6
19728,Days of Heaven,Meditative,D  1334,5
19728,Days of Heaven,Somber,D  1355,5
19728,Days of Heaven,Understated,D  1364,5
19728,Days of Heaven,Dreamlike,D  1304,4
31865,Days of Thunder,Rousing,D  1348,7
31865,Days of Thunder,Earnest,D  1305,6
31865,Days of Thunder,Gritty,D  1318,5
31865,Days of Thunder,Visceral,D  1367,5
12669783,Labor Day,Deliberate,D  1300,5
12669783,Labor Day,Intimate,D  1324,5
12669783,Labor Day,Poignant,D  1343,5
12669783,Labor Day,Somber,D  1355,5
12669783,Labor Day,Tense,D  1363,5
251468,Days of Wine and Roses,Biting,D  1286,5
251468,Days of Wine and Roses,Bleak,D  1288,5
251468,Days of Wine and Roses,Cathartic,D  1291,5
251468,Days of Wine and Roses,Cautionary,D  5136,5
251468,Days of Wine and Roses,Downbeat,D  1302,5
251468,Days of Wine and Roses,Grim,D  1317,5
251468,Days of Wine and Roses,Somber,D  1355,5
20724731,Dead Man Down,Gritty,D  1318,5
20724731,Dead Man Down,Melancholy,D  1335,5
20724731,Dead Man Down,Tense,D  1363,5
11967,Dead Man Walking,Compassionate,D  1295,8
11967,Dead Man Walking,Somber,D  1355,6
11967,Dead Man Walking,Cathartic,D  1291,5
11967,Dead Man Walking,Earnest,D  1305,5
11967,Dead Man Walking,Forceful,D  1311,5
11967,Dead Man Walking,Elegiac,D  1308,4
1202519,Dear Heart,Humorous,D  1323,5
10544221,Dear John,Melancholy,D  1335,5
10544221,Dear John,Somber,D  1355,5
11968,Death Becomes Her,Humorous,D  1323,6
11968,Death Becomes Her,Satirical,D  1349,6
11968,Death Becomes Her,Campy,D  1290,5
11968,Death Becomes Her,Creepy,D  1297,5
11968,Death Becomes Her,Cynical,D  1298,5
11968,Death Becomes Her,Fanciful,D  1310,5
11968,Death Becomes Her,Irreverent,D  1325,5
11968,Death Becomes Her,Madcap,D  1331,5
11968,Death Becomes Her,Biting,D  1286,4
485443,Death in Venice,Elegiac,D  1308,7
485443,Death in Venice,Meditative,D  1334,7
485443,Death in Venice,Melancholy,D  1335,7
485443,Death in Venice,Reflective,D  1347,5
485443,Death in Venice,Understated,D  1364,5
1223157,Death of a Salesman,Bleak,D  1288,7
1223157,Death of a Salesman,Talky,D  1361,7
1223157,Death of a Salesman,Downbeat,D  1302,6
1223157,Death of a Salesman,Gloomy,D  1313,6
1223157,Death of a Salesman,Intimate,D  1324,6
1223157,Death of a Salesman,Poignant,D  1343,6
1223157,Death of a Salesman,Somber,D  1355,5
21048420,A Band Called Death,Rowdy,D  3086,5
21048420,A Band Called Death,Rowdy,D  3086,5
21066789,Lee Daniels' The Butler,Earnest,D  1305,5
21066789,Lee Daniels' The Butler,Poignant,D  1343,5
21066789,Lee Daniels' The Butler,Reflective,D  1347,5
21066789,Lee Daniels' The Butler,Stirring,D  1684,5
7528116,December 7th,Earnest,D  1305,5
7528116,December 7th,Forceful,D  1311,5
7528116,December 7th,Passionate,D  1342,5
7528116,December 7th,Tense,D  1363,5
43070,Decision Before Dawn,Paranoid,D  1341,5
43070,Decision Before Dawn,Tense,D  1363,5
18784955,D.I.Y. or Die: How to Survive as an Independent,Earnest,D  1305,5
18784955,D.I.Y. or Die: How to Survive as an Independent,Passionate,D  1342,5
18784955,D.I.Y. or Die: How to Survive as an Independent,Rousing,D  1348,5
18784955,D.I.Y. or Die: How to Survive as an Independent,Stirring,D  1684,5
8247,The Decline of the American Empire,Intimate,D  1324,5
8247,The Decline of the American Empire,Satirical,D  1349,5
8247,The Decline of the American Empire,Talky,D  1361,5
8247,The Decline of the American Empire,Wry,D  1373,5
291826,Deconstructing Harry,Cynical,D  1298,6
291826,Deconstructing Harry,Witty,D  1372,6
291826,Deconstructing Harry,Satirical,D  1349,5
291826,Deconstructing Harry,Wry,D  1373,5
291826,Deconstructing Harry,Biting,D  1286,4
263010,The Deep,Atmospheric,D  1283,5
263010,The Deep,Creepy,D  1297,5
263010,The Deep,Tense,D  1363,5
263010,The Deep,Visceral,D  1367,5
488607,Drums in the Deep South,Atmospheric,D  1283,5
488607,Drums in the Deep South,Rousing,D  1348,5
488607,Drums in the Deep South,Stirring,D  1684,5
488607,Drums in the Deep South,Tense,D  1363,5
1202150,The Deer Hunter,Melancholy,D  1335,7
1202150,The Deer Hunter,Sweeping,D  1359,6
1202150,The Deer Hunter,Harsh,D  1320,5
1202150,The Deer Hunter,Poignant,D  1343,5
1202150,The Deer Hunter,Visceral,D  1367,5
1202150,The Deer Hunter,Cathartic,D  1291,4
8904910,Defiance,Earnest,D  1305,5
8904910,Defiance,Forceful,D  1311,5
8904910,Defiance,Poignant,D  1343,5
8904910,Defiance,Rousing,D  1348,5
32061,The Defiant Ones,Biting,D  1286,5
32061,The Defiant Ones,Confrontational,D  1296,5
32061,The Defiant Ones,Forceful,D  1311,5
32061,The Defiant Ones,Gritty,D  1318,5
32061,The Defiant Ones,Tense,D  1363,5
78875,Deliverance,Disturbing,D  1301,8
78875,Deliverance,Menacing,D  1336,6
78875,Deliverance,Visceral,D  1367,6
78875,Deliverance,Atmospheric,D  1283,5
78875,Deliverance,Grim,D  1317,5
4043668,Deluge,Gritty,D  1318,5
4043668,Deluge,Ominous,D  1340,5
4043668,Deluge,Sweeping,D  1359,5
4043668,Deluge,Tense,D  1363,5
6207738,The Departed,Tense,D  1363,8
6207738,The Departed,Gritty,D  1318,7
6207738,The Departed,Harsh,D  1320,6
6207738,The Departed,Visceral,D  1367,6
6207738,The Departed,Atmospheric,D  1283,5
6207738,The Departed,Forceful,D  1311,5
21600885,Jug Face,Ominous,D  1340,5
21600885,Jug Face,Tense,D  1363,5
1228448,Dersu Uzala,Earnest,D  1305,7
1228448,Dersu Uzala,Elegiac,D  1308,7
1228448,Dersu Uzala,Heartwarming,D  1321,6
1228448,Dersu Uzala,Nostalgic,D  1339,6
1228448,Dersu Uzala,Atmospheric,D  1283,5
1228448,Dersu Uzala,Melancholy,D  1335,5
1228448,Dersu Uzala,Sweeping,D  1359,4
19230463,The Descendants,Bittersweet,D  1287,5
19230463,The Descendants,Humorous,D  1323,5
19230463,The Descendants,Poignant,D  1343,5
19230463,The Descendants,Wry,D  1373,5
364438,The Desert Rats,Earnest,D  1305,5
364438,The Desert Rats,Gritty,D  1318,5
364438,The Desert Rats,Rousing,D  1348,5
1207438,The Desert Song,Bright,D  1289,5
1207438,The Desert Song,Light,D  1327,5
1207438,The Desert Song,Stylized,D  1357,5
1208173,Desert Victory,Earnest,D  1305,5
1208173,Desert Victory,Gritty,D  1318,5
1208173,Desert Victory,Tense,D  1363,5
416367,Designing Woman,Humorous,D  1323,5
416367,Designing Woman,Literate,D  1328,5
416367,Designing Woman,Quirky,D  1344,5
416367,Designing Woman,Stylized,D  1357,5
416367,Designing Woman,Witty,D  1372,5
60426,Desire Under the Elms,Downbeat,D  1302,5
60426,Desire Under the Elms,Moody,D  1338,5
60426,Desire Under the Elms,Passionate,D  1342,5
60426,Desire Under the Elms,Sensual,D  1689,5
60426,Desire Under the Elms,Somber,D  1355,5
60426,Desire Under the Elms,Understated,D  1364,5
14196,Desiree,Atmospheric,D  1283,5
14196,Desiree,Elegant,D  1687,5
14196,Desiree,Lavish,D  1326,5
14196,Desiree,Passionate,D  1342,5
201872,Desperate Journey,Earnest,D  1305,5
201872,Desperate Journey,Irreverent,D  1325,5
201872,Desperate Journey,Rousing,D  1348,5
32073,Destination Tokyo,Earnest,D  1305,5
32073,Destination Tokyo,Forceful,D  1311,5
32073,Destination Tokyo,Gritty,D  1318,5
32073,Destination Tokyo,Poignant,D  1343,5
32073,Destination Tokyo,Rousing,D  1348,5
32073,Destination Tokyo,Tense,D  1363,5
11936052,The City of Your Final Destination,Elegant,D  1687,5
11936052,The City of Your Final Destination,Reflective,D  1347,5
11936052,The City of Your Final Destination,Talky,D  1361,5
2386,Detective Story,Bleak,D  1288,5
2386,Detective Story,Downbeat,D  1302,5
2386,Detective Story,Grim,D  1317,5
2386,Detective Story,Gritty,D  1318,5
2386,Detective Story,Matter-of-Fact,D  1333,5
21803414,American Hustle,Flashy,D  1690,5
21803414,American Hustle,Slick,D  1354,5
21803414,American Hustle,Stylish,D  1366,5
1202191,The Devil and Miss Jones,Witty,D  1372,6
1202191,The Devil and Miss Jones,Wry,D  1373,6
1202191,The Devil and Miss Jones,Bright,D  1289,5
1202191,The Devil and Miss Jones,Humorous,D  1323,5
1202191,The Devil and Miss Jones,Irreverent,D  1325,5
1202191,The Devil and Miss Jones,Satirical,D  1349,5
21444996,About Last Night,Bittersweet,D  1287,5
21444996,About Last Night,Earnest,D  1305,5
21444996,About Last Night,Humorous,D  1323,5
21444996,About Last Night,Sentimental,D  1350,5
21444996,About Last Night,Talky,D  1361,5
21444996,About Last Night,Warm,D  1368,5
18695576,Devil Dancer,Tense,D  1363,5
5766864,The Devil Wears Prada,Biting,D  1286,5
5766864,The Devil Wears Prada,Confrontational,D  1296,5
5766864,The Devil Wears Prada,Satirical,D  1349,5
2194209,Diamonds Are Forever,Sexy,D  1352,6
2194209,Diamonds Are Forever,Slick,D  1354,6
2194209,Diamonds Are Forever,Lavish,D  1326,5
2194209,Diamonds Are Forever,Tense,D  1363,5
2194209,Diamonds Are Forever,Fanciful,D  1310,4
2194209,Diamonds Are Forever,Deliberate,D  1300,3
1203226,Diary of a Mad Housewife,Biting,D  1286,5
1203226,Diary of a Mad Housewife,Bleak,D  1288,5
1203226,Diary of a Mad Housewife,Satirical,D  1349,5
1203226,Diary of a Mad Housewife,Wry,D  1373,5
17747,The Diary of Anne Frank,Poignant,D  1343,7
17747,The Diary of Anne Frank,Claustrophobic,D  1294,6
17747,The Diary of Anne Frank,Tense,D  1363,6
17747,The Diary of Anne Frank,Ominous,D  1340,5
17747,The Diary of Anne Frank,Reflective,D  1347,5
1225262,Dick Tracy,Bright,D  1289,6
1225262,Dick Tracy,Stylized,D  1357,6
1225262,Dick Tracy,Atmospheric,D  1283,5
1225262,Dick Tracy,Nostalgic,D  1339,5
1225262,Dick Tracy,Slick,D  1354,5
1225262,Dick Tracy,Campy,D  1290,2
62213,Die Hard,Rousing,D  1348,9
62213,Die Hard,Tense,D  1363,9
62213,Die Hard,Visceral,D  1367,9
62213,Die Hard,Claustrophobic,D  1294,5
62213,Die Hard,Explosive,D  5135,5
62213,Die Hard,Humorous,D  1323,5
20959172,Jack Ryan: Shadow Recruit,Ominous,D  1340,5
20959172,Jack Ryan: Shadow Recruit,Rousing,D  1348,5
20959172,Jack Ryan: Shadow Recruit,Slick,D  1354,5
20959172,Jack Ryan: Shadow Recruit,Tense,D  1363,5
18710409,A Different Approach,Earnest,D  1305,5
18710409,A Different Approach,Heartwarming,D  1321,5
540955,Dillinger,Atmospheric,D  1283,5
540955,Dillinger,Gritty,D  1318,5
540955,Dillinger,Harsh,D  1320,5
540955,Dillinger,Stylized,D  1357,5
540955,Dillinger,Tense,D  1363,5
3894214,A Sunday in the Country,Heartwarming,D  1321,6
3894214,A Sunday in the Country,Nostalgic,D  1339,6
