film_id,film_name,theme,theme_id,weight
1202150,The Deer Hunter,Home From the War,D  1462,6
1202150,The Deer Hunter,Haunted By the Past,D  1404,5
8904910,Defiance,Life Under Occupation,D  1464,7
8904910,Defiance,Crimes Against Humanity,D  1463,6
8904910,Defiance,Sibling Relationships,D  1624,6
32061,The Defiant Ones,Escape From Prison,D  1481,5
32061,The Defiant Ones,Race Relations,D  1579,5
6670053,Deliver Us From Evil,Domestic Abuse,D  1384,5
6670053,Deliver Us From Evil,Members of the Clergy,D  2145,5
6670053,Deliver Us From Evil,Rape & Sexual Abuse,D  2240,5
6670053,Deliver Us From Evil,Wolf in Sheep's Clothing,D  3249,5
78875,Deliverance,Nightmare Vacations,D  1627,7
78875,Deliverance,Survival in the Wilderness,D  1499,6
78875,Deliverance,Culture Clash,D  1411,5
78875,Deliverance,Southern Gothic,D  1672,5
4043668,Deluge,Post-Apocalypse,D  1458,6
4043668,Deluge,Future Barbarians,D   567,5
6207738,The Departed,Double Life,D  1446,9
6207738,The Departed,Going Undercover,D  1478,8
6207738,The Departed,Police Corruption,D  1595,8
6207738,The Departed,Mind Games,D  1609,5
21600885,Jug Face,Expecting a Baby,D  2072,5
1228448,Dersu Uzala,Culture Clash,D  1411,6
1228448,Dersu Uzala,Survival in the Wilderness,D  1499,5
1228448,Dersu Uzala,Colonialism,D  1612,3
19230463,The Descendants,Fathers and Daughters,D  1616,8
19230463,The Descendants,Infidelity,D  1486,6
19230463,The Descendants,Crisis of Conscience,D  1651,5
19230463,The Descendants,Facing Death,D  3185,5
19230463,The Descendants,Mothers and Daughters,D  1615,5
364438,The Desert Rats,Military Life,D  1543,4
1208173,Desert Victory,Great Battles,D  1561,5
416367,Designing Woman,Battle of the Sexes,D  1686,5
416367,Designing Woman,Foibles of Marriage,D  1707,5
416367,Designing Woman,Opposites Attract,D  1490,5
416367,Designing Woman,Fashion World,D  1591,3
416367,Designing Woman,Members of the Press,D  1643,3
60426,Desire Under the Elms,Infidelity,D  1486,5
60426,Desire Under the Elms,Self-Destructive Romance,D  1487,5
14196,Desiree,Rise and Fall Stories,D  1635,5
14196,Desiree,Unrequited Love,D  1552,5
201872,Desperate Journey,Behind Enemy Lines,D  1791,5
61033,Destination Moon,Space Travel,D  1547,5
32073,Destination Tokyo,Heroic Mission,D  1630,5
32073,Destination Tokyo,War At Sea,D  1559,5
11936052,The City of Your Final Destination,Americans Abroad,D  1427,5
11936052,The City of Your Final Destination,Bohemian Life,D  1428,5
11936052,The City of Your Final Destination,Eccentric Families,D  1418,5
11936052,The City of Your Final Destination,Writer's Life,D  1581,5
2386,Detective Story,Work Ethics,D  1640,6
2386,Detective Story,Crisis of Conscience,D  1651,5
21803414,American Hustle,Cons and Scams,D  1607,5
21803414,American Hustle,Going Undercover,D  1478,5
1202191,The Devil and Miss Jones,Assumed Identities,D  1405,6
1202191,The Devil and Miss Jones,Fighting the System,D  1503,6
1202191,The Devil and Miss Jones,Labor Unions,D  1392,6
1202191,The Devil and Miss Jones,Office Politics,D  1391,4
21444996,About Last Night,Faltering Friendships,D  1593,5
21444996,About Last Night,Looking For Love,D  1704,5
18695576,Devil Dancer,Americans Abroad,D  1427,5
5766864,The Devil Wears Prada,Boss from Hell,D  3226,9
5766864,The Devil Wears Prada,Big Break,D  3248,5
5766864,The Devil Wears Prada,Fashion World,D  1591,5
5766864,The Devil Wears Prada,Office Politics,D  1391,5
5766864,The Devil Wears Prada,Women's Friendship,D  1623,5
5766864,The Devil Wears Prada,Fish Out of Water,D  1422,4
2194209,Diamonds Are Forever,Heroic Mission,D  1630,5
2194209,Diamonds Are Forever,Terrorism,D  1434,5
1203226,Diary of a Mad Housewife,Crumbling Marriages,D  1506,5
1203226,Diary of a Mad Housewife,Infidelity,D  1486,5
17747,The Diary of Anne Frank,Crimes Against Humanity,D  1463,6
17747,The Diary of Anne Frank,Life Under Occupation,D  1464,5
1225262,Dick Tracy,One Against the Mob,D  1709,5
1225262,Dick Tracy,Star Detectives,D  1736,5
1225262,Dick Tracy,Disfigured Criminals,D  1570,2
62213,Die Hard,Daring Rescues,D  1376,5
62213,Die Hard,Hostage Situations,D  1576,5
62213,Die Hard,Race Against Time,D  1432,5
62213,Die Hard,Rogue Cops,D  1479,5
62213,Die Hard,Terrorism,D  1434,5
62213,Die Hard,Unlikely Heroes,D  1633,5
20959172,Jack Ryan: Shadow Recruit,Conspiracies,D  1436,5
20959172,Jack Ryan: Shadow Recruit,Race Against Time,D  1432,5
20959172,Jack Ryan: Shadow Recruit,Terrorism,D  1434,5
18710409,A Different Approach,Living With Disability,D  1513,5
540955,Dillinger,Bank Robbery,D  1575,5
540955,Dillinger,Rise To Power,D  1597,5
3894214,A Sunday in the Country,Family Gatherings,D  1558,6
3894214,A Sunday in the Country,Golden Years,D  2233,5
3894214,A Sunday in the Country,Life in the Arts,D  1467,5
20504,Diner,Faltering Friendships,D  1593,7
20504,Diner,Men's Friendship,D  3183,5
20504,Diner,Wedding Bells,D  1417,4
62258,Dirty Dancing,First Love,D  1491,7
62258,Dirty Dancing,Vacation Romances,D  1626,7
62258,Dirty Dancing,Family Vacations,D  1416,5
62258,Dirty Dancing,Fired or Laid-Off,D  3241,5
62258,Dirty Dancing,Opposites Attract,D  1490,4
62258,Dirty Dancing,Dancer's Life,D  1400,3
256441,The Dirty Dozen,Heroic Mission,D  1630,6
256441,The Dirty Dozen,Behind Enemy Lines,D  1791,5
256441,The Dirty Dozen,Military Life,D  1543,3
3933705,Dirty Pretty Things,Immigrant Life,D  1402,7
3933705,Dirty Pretty Things,Blackmail,D  1714,6
3933705,Dirty Pretty Things,Fighting the System,D  1503,5
3933705,Dirty Pretty Things,Unlikely Friendships,D  1770,5
25244,Disraeli,Heads of State,D  3018,5
8904894,District 9,Benign Aliens,D  1454,5
8904894,District 9,Flight of the Innocent,D  1525,5
362635,Dive Bomber,Love Triangles,D  1492,5
362635,Dive Bomber,War in the Sky,D  1560,5
62213,Die Hard,Daring Rescues,D  1376,5
62213,Die Hard,Hostage Situations,D  1576,5
62213,Die Hard,Race Against Time,D  1432,5
62213,Die Hard,Rogue Cops,D  1479,5
62213,Die Hard,Terrorism,D  1434,5
62213,Die Hard,Unlikely Heroes,D  1633,5
21803414,American Hustle,Cons and Scams,D  1607,5
21803414,American Hustle,Going Undercover,D  1478,5
3338614,Divided We Fall,Crimes Against Humanity,D  1463,5
1230597,The Divine Lady,War At Sea,D  1559,5
7388670,The Diving Bell and the Butterfly,Redemption,D  1587,9
7388670,The Diving Bell and the Butterfly,Living With Disability,D  1513,8
7388670,The Diving Bell and the Butterfly,Doctors and Patients,D  1500,6
7388670,The Diving Bell and the Butterfly,Writer's Life,D  1581,5
1203400,Divorce American Style,Breakups and Divorces,D  2142,5
1203400,Divorce American Style,Crumbling Marriages,D  1506,5
1203400,Divorce American Style,Foibles of Marriage,D  1707,5
1207798,Divorce---Italian Style,Breakups and Divorces,D  2142,5
1207798,Divorce---Italian Style,Crumbling Marriages,D  1506,5
62464,The Divorcee,Crumbling Marriages,D  1506,5
62464,The Divorcee,Infidelity,D  1486,5
62464,The Divorcee,Lovers Reunited,D  1620,5
19536237,Django Unchained,Bounty Hunters,D  1565,9
19536237,Django Unchained,Daring Rescues,D  1376,7
19536237,Django Unchained,Race Relations,D  1579,7
19536237,Django Unchained,Men's Friendship,D  3183,6
15382,Do the Right Thing,Inner City Blues,D  1401,6
15382,Do the Right Thing,Race Relations,D  1579,5
15382,Do the Right Thing,Interracial/Cross-Cultural Romance,D  1493,3
1207315,Dr. Cyclops,Mad Scientists,D  1459,5
1207315,Dr. Cyclops,Shrunken People,D  1539,5
2082,Doctor Dolittle,Talented Animals,D  3245,5
2082,Doctor Dolittle,Talking Animals,D  1494,4
203743,Dr. Ehrlich's Magic Bullet,Doctors and Patients,D  1500,8
203743,Dr. Ehrlich's Magic Bullet,Fighting the System,D  1503,6
203743,Dr. Ehrlich's Magic Bullet,Finding the Cure,D  1507,6
62697,Dr. Jekyll and Mr. Hyde,Experiments Gone Awry,D  1448,5
62697,Dr. Jekyll and Mr. Hyde,Mad Scientists,D  1459,5
62697,Dr. Jekyll and Mr. Hyde,Split Personalities,D  1438,5
62697,Dr. Jekyll and Mr. Hyde,Experiments Gone Awry,D  1448,5
62697,Dr. Jekyll and Mr. Hyde,Mad Scientists,D  1459,5
62697,Dr. Jekyll and Mr. Hyde,Split Personalities,D  1438,5
62697,Dr. Jekyll and Mr. Hyde,Experiments Gone Awry,D  1448,5
62697,Dr. Jekyll and Mr. Hyde,Mad Scientists,D  1459,5
62697,Dr. Jekyll and Mr. Hyde,Split Personalities,D  1438,5
3281534,Dr. Seuss' How the Grinch Stole Christmas,Heads of State,D  3018,5
3281534,Dr. Seuss' How the Grinch Stole Christmas,Redemption,D  1587,5
3281534,Dr. Seuss' How the Grinch Stole Christmas,Sharing [k],D  2245,5
3281534,Dr. Seuss' How the Grinch Stole Christmas,Assumed Identities,D  1405,3
19476,Dr. Strangelove Or: How I Learned to Stop Worrying,Race Against Time,D  1432,7
19476,Dr. Strangelove Or: How I Learned to Stop Worrying,End of the World,D  1619,6
19476,Dr. Strangelove Or: How I Learned to Stop Worrying,Renegade Body Parts,D  1535,5
19476,Dr. Strangelove Or: How I Learned to Stop Worrying,War in the Sky,D  1560,5
520898,Dodsworth,Americans Abroad,D  1427,9
520898,Dodsworth,Crumbling Marriages,D  1506,6
520898,Dodsworth,Midlife Crises,D  1636,6
520898,Dodsworth,Breakups and Divorces,D  2142,5
520898,Dodsworth,Infidelity,D  1486,5
11936105,Dogtooth,Domestic Abuse,D  1384,5
11936105,Dogtooth,Dysfunctional Families,D  3396,5
11936105,Dogtooth,Sibling Relationships,D  1624,5
1221402,Hotel Terminus: The Life and Times of Klaus Barbie,Crimes Against Humanity,D  1463,5
21982414,Dallas Buyers Club,Living With AIDS,D  1388,6
21982414,Dallas Buyers Club,Obsessive Quests,D  1546,4
21982414,Dallas Buyers Club,Plagues and Epidemics,D  3089,3
1201751,The Dolly Sisters,Actor's Life,D  1556,5
1201751,The Dolly Sisters,Rags To Riches,D  1423,5
1201751,The Dolly Sisters,Sibling Relationships,D  1624,5
25977,Don Juan DeMarco,Fantasy Life,D  1668,6
25977,Don Juan DeMarco,Doctors and Patients,D  1500,5
25977,Don Juan DeMarco,Hotshots,D  3240,5
25977,Don Juan DeMarco,Mental Illness,D  2143,5
25977,Don Juan DeMarco,Therapy,D  3242,5
8170669,All the Boys Love Mandy Lane,Haunted By the Past,D  1404,5
8170669,All the Boys Love Mandy Lane,Nightmare Vacations,D  1627,5
8170669,All the Boys Love Mandy Lane,Serial Killers,D  1440,5
8170669,All the Boys Love Mandy Lane,Woman In Jeopardy,D  1443,5
28730,Donnie Brasco,Going Undercover,D  1478,7
28730,Donnie Brasco,Mafia Life,D  1683,5
28730,Donnie Brasco,Mentors,D  3236,5
28730,Donnie Brasco,Crumbling Marriages,D  1506,3
20443425,Don't Stop Believin': Everyman's Journey,Ladder to the Top,D  1399,5
20443425,Don't Stop Believin': Everyman's Journey,Musician's Life,D  1653,5
8050887,You Don't Mess With the Zohan,Going Undercover,D  1478,6
8050887,You Don't Mess With the Zohan,Assumed Identities,D  1405,5
1215359,Stage Door,Actor's Life,D  1556,7
1215359,Stage Door,Women's Friendship,D  1623,5
1215359,Stage Door,Ladder to the Top,D  1399,4
21891537,Lone Survivor,Behind Enemy Lines,D  1791,8
21891537,Lone Survivor,Unlikely Heroes,D  1633,6
21891537,Lone Survivor,Military Life,D  1543,3
17716,Double Indemnity,Cons and Scams,D  1607,6
17716,Double Indemnity,Femmes Fatales,D  1548,6
17716,Double Indemnity,Perfect Crime,D  1549,6
17716,Double Indemnity,Treacherous Spouses,D  1573,5
17716,Double Indemnity,Infidelity,D  1486,4
1242320,A Double Life,Crimes of Passion,D  1694,6
1242320,A Double Life,Double Life,D  1446,6
1242320,A Double Life,Amnesia,D  1572,5
1242320,A Double Life,Actor's Life,D  1556,4
8904978,Doubt,Feuds,D  3233,5
8904978,Doubt,Members of the Clergy,D  2145,5
525840,"Good Morning, Miss Dove",Teachers and Students,D  1614,5
525840,"Good Morning, Miss Dove",Teachers and Students,D  1614,5
8650178,Down and Out in America,Down on Their Luck,D  1383,5
561,Down Argentine Way,Opposites Attract,D  1490,7
561,Down Argentine Way,Americans Abroad,D  1427,6
561,Down Argentine Way,Fish Out of Water,D  1422,4
21388824,Don Jon's Addiction,Age Disparity Romance,D  1553,5
21388824,Don Jon's Addiction,Arranged Marriages,D  1385,5
21388824,Don Jon's Addiction,Journey of Self-Discovery,D  1667,5
21388824,Don Jon's Addiction,Twentysomething Life,D  1649,5
8905028,Drag Me To Hell,Curses and Spells,D  3246,7
8905028,Drag Me To Hell,Demonic Possession,D  1529,5
8905028,Drag Me To Hell,Curses and Spells,D  3246,7
8905028,Drag Me To Hell,Demonic Possession,D  1529,5
25249,Dragon Seed,Life Under Occupation,D  1464,6
25249,Dragon Seed,Women During Wartime,D  1562,6
199,Dragonheart,Dangerous Friends,D  1571,5
199,Dragonheart,Heroic Mission,D  1630,5
199,Dragonheart,Knights and Ladies,D  1469,5
27516,Dream Wife,Interracial/Cross-Cultural Romance,D  1493,5
27516,Dream Wife,Wedding Bells,D  1417,5
6208552,Dreamgirls,Musician's Life,D  1653,8
6208552,Dreamgirls,Faltering Friendships,D  1593,6
6208552,Dreamgirls,Rags To Riches,D  1423,6
6208552,Dreamgirls,Big Break,D  3248,5
6208552,Dreamgirls,Ladder to the Top,D  1399,5
502209,The Dresser,Actor's Life,D  1556,6
18894783,Drive,Criminal's Revenge,D  1577,5
18894783,Drive,Unlikely Heroes,D  1633,5
18894783,Drive,Unrequited Love,D  1552,5
18894783,Drive,Woman In Jeopardy,D  1443,5
134139,Driving Miss Daisy,Servants and Employers,D  1413,7
134139,Driving Miss Daisy,Golden Years,D  2233,5
134139,Driving Miss Daisy,Race Relations,D  1579,5
134139,Driving Miss Daisy,Unlikely Friendships,D  1770,5
65445,A Dry White Season,Race Relations,D  1579,5
65445,A Dry White Season,Social Injustice,D  1508,5
8147286,The Duchess,Crowned Heads,D  1642,5
8147286,The Duchess,Infidelity,D  1486,5
8147286,The Duchess,Love Triangles,D  1492,5
346260,Duel in the Sun,Dangerous Attraction,D  1526,8
346260,Duel in the Sun,Self-Destructive Romance,D  1487,8
346260,Duel in the Sun,Love Triangles,D  1492,7
346260,Duel in the Sun,Interracial/Cross-Cultural Romance,D  1493,6
22074322,Devil's Due,Expecting a Baby,D  2072,5
244988,Dumbo,Circuses & Carnivals,D  1692,5
244988,Dumbo,Underdogs,D  1426,5
18693359,2/Duo,Crumbling Marriages,D  1506,5
11411261,Like Dandelion Dust,Custody Battles,D  1379,9
11411261,Like Dandelion Dust,Adoption,D  2765,7
11411261,Like Dandelion Dust,Domestic Abuse,D  1384,5
11411261,Like Dandelion Dust,Dysfunctional Families,D  3396,5
18709858,The Master,Home From the War,D  1462,8
18709858,The Master,Mentors,D  3236,6
18709858,The Master,Cults,D  3253,4
4201548,Napoleon Dynamite,High School Life,D  1431,7
4201548,Napoleon Dynamite,Nothing Goes Right,D  1410,7
4201548,Napoleon Dynamite,Underdogs,D  1426,7
4201548,Napoleon Dynamite,Misfits and Outsiders,D  3186,5
4201548,Napoleon Dynamite,Small-Town Life,D  1652,5
4201548,Napoleon Dynamite,First Love,D  1491,3
17487,Earthquake,Daring Rescues,D  1376,5
17487,Earthquake,Forces of Nature,D  2750,5
18735761,East Lynne,Mothers and Sons,D  1618,5
18735761,East Lynne,Playing the Field,D  1703,5
210648,East of Eden,Families in Crisis,D  2141,7
210648,East of Eden,Fathers and Sons,D  1617,6
210648,East of Eden,Sibling Relationships,D  1624,6
210648,East of Eden,Generation Gap,D  1381,5
298063,Easter Parade,Pygmalion Stories,D  1425,6
7092528,Eastern Promises,Amateur Sleuths,D  1483,9
7092528,Eastern Promises,Mafia Life,D  1683,9
7092528,Eastern Promises,Criminal's Revenge,D  1577,5
7092528,Eastern Promises,Murder Investigations,D  1768,5
7092528,Eastern Promises,Out For Revenge,D  1719,5
502438,Easy Rider,Wanderlust,D  1711,6
502438,Easy Rider,Dropping Out,D  3251,5
502438,Easy Rider,Dangerous Friends,D  1571,4
1232683,Eat Drink Man Woman,Cooks and Chefs,D  5127,5
1232683,Eat Drink Man Woman,Fathers and Daughters,D  1616,5
1232683,Eat Drink Man Woman,Generation Gap,D  1381,5
233980,Ed Wood,Filmmaking,D  1641,7
233980,Ed Wood,All Washed Up,D  1555,5
233980,Ed Wood,Gender-Bending,D  1407,4
1242668,The Eddy Duchin Story,Musician's Life,D  1653,6
1242668,The Eddy Duchin Story,Rags To Riches,D  1423,5
1242668,The Eddy Duchin Story,Dying Young,D  1387,3
1242668,The Eddy Duchin Story,Fathers and Sons,D  1617,3
10534,"Edison, the Man",Ladder to the Top,D  1399,5
10534,"Edison, the Man",Race Against Time,D  1432,5
423903,Educating Rita,Teachers and Students,D  1614,7
423903,Educating Rita,Alcoholism,D  1375,5
423903,Educating Rita,Battle of the Sexes,D  1686,5
423903,Educating Rita,Mentors,D  3236,5
423903,Educating Rita,Opposites Attract,D  1490,5
423903,Educating Rita,Pygmalion Stories,D  1425,5
20588712,General Education,Teachers and Students,D  1614,5
20588712,General Education,Vacation Romances,D  1626,5
225489,"Edward, My Son",Fathers and Sons,D  1617,8
57330,Edward Scissorhands,Fish Out of Water,D  1422,7
57330,Edward Scissorhands,Saintly Fools,D  1430,6
57330,Edward Scissorhands,Suburban Dysfunction,D  1414,5
57660,The Egg and I,Fish Out of Water,D  1422,7
57660,The Egg and I,Foibles of Marriage,D  1707,7
57660,The Egg and I,Eccentric Families,D  1418,6
57660,The Egg and I,Farm Life,D  3205,5
57660,The Egg and I,Parenthood,D  1415,3
3801708,8 Mile,Musician's Life,D  1653,8
3801708,8 Mile,Mothers and Sons,D  1618,7
3801708,8 Mile,Underdogs,D  1426,6
3801708,8 Mile,Big Break,D  3248,5
3801708,8 Mile,Inner City Blues,D  1401,5
3801708,8 Mile,Race Relations,D  1579,5
3801708,8 Mile,Down on Their Luck,D  1383,4
20443449,Just 45 Minutes From Broadway,Actor's Life,D  1556,8
20443449,Just 45 Minutes From Broadway,Eccentric Families,D  1418,8
20443449,Just 45 Minutes From Broadway,Journey of Self-Discovery,D  1667,8
20443449,Just 45 Minutes From Broadway,Bohemian Life,D  1428,5
20443449,Just 45 Minutes From Broadway,Sibling Relationships,D  1624,5
1219357,The 81st Blow,Life Under Occupation,D  1464,5
1219357,The 81st Blow,Social Injustice,D  1508,5
1219357,The 81st Blow,Totalitarian States,D  1453,5
1242680,El Amor Brujo,Star-Crossed Lovers,D  1551,8
1228155,El Cid,Heroic Mission,D  1630,6
1228155,El Cid,Political Unrest,D  1610,5
3807638,The Crime of Padre Amaro,Crisis of Conscience,D  1651,7
3807638,The Crime of Padre Amaro,Forbidden Love,D  2277,5
3807638,The Crime of Padre Amaro,Innocence Lost,D  1377,5
